     +0.2831      +0.0802
     +0.8154      +0.6649
     +0.1457      +0.0212
     +0.4534      +0.2056
     +0.4388      +0.1925
     +0.3339      +0.1115
     +0.9863      +0.9727
     +0.7240      +0.5242
     +0.2944      +0.0867
     +0.2219      +0.0492
     +0.5325      +0.2835
     +0.6747      +0.4552
     +0.5404      +0.2921
     +1.0566      +1.1165
     +0.2897      +0.0839
     +0.4611      +0.2126
     +0.0294      +0.0009
     +0.3902      +0.1523
     +0.6742      +0.4545
     +0.8074      +0.6519
     +2.1992      +4.8364
     +0.9305      +0.8658
     +0.1315      +0.0173
     +0.0777      +0.0060
     +0.3942      +0.1554
     +0.9650      +0.9312
     +0.1800      +0.0324
     +0.0040      +0.0000
     +0.4646      +0.2159
     +0.8445      +0.7132
     +0.6160      +0.3795
     +0.1109      +0.0123
     +0.0406      +0.0016
     +0.1779      +0.0316
     +0.1430      +0.0205
     +0.3691      +0.1362
     +0.0154      +0.0002
     +0.0993      +0.0099
     +0.8205      +0.6732
     +0.4174      +0.1742
     +0.4736      +0.2243
     +0.0477      +0.0023
     +0.4555      +0.2074
     +1.3638      +1.8598
     +0.4307      +0.1855
     +0.4264      +0.1818
     +0.6753      +0.4560
     +0.1291      +0.0167
     +0.6025      +0.3631
     +0.1119      +0.0125
     +0.1783      +0.0318
     +0.3848      +0.1481
     +0.8691      +0.7554
     +0.7991      +0.6386
     +0.3257      +0.1061
     +0.4807      +0.2311
     +0.0327      +0.0011
     +0.3706      +0.1374
     +0.2729      +0.0745
     +1.3118      +1.7209
     +0.6859      +0.4704
     +0.8365      +0.6998
     +0.6057      +0.3669
     +0.2700      +0.0729
     +0.4127      +0.1703
     +0.7351      +0.5404
     +0.6275      +0.3938
     +0.0850      +0.0072
     +0.5925      +0.3511
     +0.9933      +0.9866
     +0.0009      +0.0000
     +0.8035      +0.6456
     +0.0311      +0.0010
     +0.1843      +0.0340
     +0.4638      +0.2151
     +0.0329      +0.0011
     +0.0982      +0.0096
     +0.7955      +0.6329
     +0.1188      +0.0141
     +0.1787      +0.0319
     +0.1630      +0.0266
     +0.5369      +0.2883
     +0.8319      +0.6920
     +0.5880      +0.3457
     +0.5747      +0.3303
     +0.0344      +0.0012
     +0.0123      +0.0002
     +0.8572      +0.7348
     +1.9343      +3.7414
     +0.2226      +0.0496
     +0.5796      +0.3359
     +0.2342      +0.0549
     +0.3059      +0.0936
     +0.4591      +0.2108
     +0.1492      +0.0223
     +0.4150      +0.1722
     +0.0738      +0.0054
     +1.6936      +2.8684
     +1.2930      +1.6717
     +0.4464      +0.1992
     +0.8522      +0.7262
     +1.1006      +1.2112
     +2.7918      +7.7940
     +1.0223      +1.0451
     +0.3766      +0.1418
     +0.0343      +0.0012
     +0.1097      +0.0120
     +0.2318      +0.0537
     +0.1747      +0.0305
     +0.2241      +0.0502
     +3.2192     +10.3629
     +1.2501      +1.5629
     +0.0449      +0.0020
     +0.4468      +0.1996
     +0.7223      +0.5216
     +0.0746      +0.0056
     +0.1009      +0.0102
     +0.1457      +0.0212
     +0.3196      +0.1021
     +0.0536      +0.0029
     +0.2405      +0.0579
     +0.5627      +0.3166
     +0.3280      +0.1076
     +0.0122      +0.0001
     +0.0507      +0.0026
     +0.5372      +0.2886
     +0.3823      +0.1462
     +0.0375      +0.0014
     +0.5670      +0.3215
     +0.2685      +0.0721
     +0.0545      +0.0030
     +0.6088      +0.3707
     +0.6172      +0.3809
     +0.0173      +0.0003
     +0.9520      +0.9062
     +0.2700      +0.0729
     +0.7587      +0.5757
     +0.0548      +0.0030
     +1.0937      +1.1962
     +0.1676      +0.0281
     +0.0754      +0.0057
     +0.6604      +0.4361
     +0.7172      +0.5143
     +1.1542      +1.3322
     +0.5407      +0.2924
     +0.3863      +0.1493
     +0.0878      +0.0077
     +0.0408      +0.0017
     +0.4687      +0.2196
     +0.0440      +0.0019
     +0.1566      +0.0245
     +0.2614      +0.0683
     +0.9379      +0.8796
     +0.0300      +0.0009
     +1.1772      +1.3858
     +0.1830      +0.0335
     +0.5275      +0.2782
     +0.3495      +0.1221
     +0.4908      +0.2409
     +0.3437      +0.1181
     +0.6688      +0.4473
     +0.1385      +0.0192
     +0.2502      +0.0626
     +0.0525      +0.0028
     +0.1387      +0.0192
     +0.3202      +0.1025
     +0.0236      +0.0006
     +1.1415      +1.3030
     +0.1733      +0.0300
     +0.0957      +0.0092
     +0.0307      +0.0009
     +0.0657      +0.0043
     +0.1824      +0.0333
     +1.3290      +1.7663
     +0.1361      +0.0185
     +0.2475      +0.0613
     +0.1342      +0.0180
     +0.1285      +0.0165
     +0.2981      +0.0889
     +0.8819      +0.7778
     +0.6867      +0.4715
     +0.1223      +0.0150
     +0.1263      +0.0159
     +1.1555      +1.3352
     +0.1205      +0.0145
     +0.3458      +0.1196
     +0.8479      +0.7189
     +0.8348      +0.6968
     +0.3958      +0.1566
     +2.0998      +4.4090
     +0.7304      +0.5335
     +0.2466      +0.0608
     +0.0443      +0.0020
     +0.1570      +0.0247
     +0.5145      +0.2647
     +0.2231      +0.0498
     +0.0720      +0.0052
     +1.9135      +3.6614
     +0.5046      +0.2546
     +0.6475      +0.4193
     +0.0371      +0.0014
     +0.7730      +0.5975
     +0.1067      +0.0114
     +0.6337      +0.4016
     +1.2428      +1.5447
     +0.0517      +0.0027
     +0.2486      +0.0618
     +0.2985      +0.0891
     +0.2721      +0.0740
     +0.1630      +0.0266
     +0.1755      +0.0308
     +1.7299      +2.9927
     +0.6661      +0.4437
     +0.3990      +0.1592
     +0.4300      +0.1849
     +0.1998      +0.0399
     +0.3599      +0.1296
     +0.1989      +0.0396
     +0.3057      +0.0935
     +0.3613      +0.1305
     +0.1121      +0.0126
     +0.2218      +0.0492
     +0.1298      +0.0169
     +0.4599      +0.2115
     +0.1997      +0.0399
     +0.2380      +0.0566
     +0.5821      +0.3389
     +0.0465      +0.0022
     +0.5531      +0.3059
     +0.5885      +0.3463
     +0.8098      +0.6557
     +0.5805      +0.3370
     +0.2320      +0.0538
     +0.5512      +0.3038
     +0.4110      +0.1689
     +1.0914      +1.1911
     +0.1192      +0.0142
     +0.5942      +0.3530
     +1.6168      +2.6139
     +0.2056      +0.0423
     +0.1874      +0.0351
     +0.0336      +0.0011
     +0.3211      +0.1031
     +0.1399      +0.0196
     +0.1670      +0.0279
     +0.1308      +0.0171
     +0.4289      +0.1840
     +0.5098      +0.2599
     +0.0841      +0.0071
     +0.3127      +0.0978
     +0.4892      +0.2393
     +0.1605      +0.0258
     +0.0165      +0.0003
     +0.7032      +0.4945
     +0.2414      +0.0583
     +0.3363      +0.1131
     +0.1990      +0.0396
     +1.8255      +3.3324
     +0.6161      +0.3795
     +0.8386      +0.7033
     +1.3327      +1.7760
     +0.4717      +0.2225
     +0.0272      +0.0007
     +0.6618      +0.4379
     +0.4444      +0.1975
     +0.3551      +0.1261
     +0.0482      +0.0023
     +0.0729      +0.0053
     +0.2013      +0.0405
     +0.4903      +0.2404
     +1.0780      +1.1620
     +0.7004      +0.4906
     +0.3787      +0.1434
     +1.2792      +1.6363
     +0.3313      +0.1098
     +1.0505      +1.1035
     +0.8717      +0.7598
     +0.2591      +0.0671
     +0.3948      +0.1558
     +0.8595      +0.7388
     +0.5198      +0.2702
     +0.2540      +0.0645
     +0.0480      +0.0023
     +0.2247      +0.0505
     +0.2816      +0.0793
     +0.0972      +0.0094
     +0.2177      +0.0474
     +0.1078      +0.0116
     +0.1203      +0.0145
     +0.2285      +0.0522
     +0.2730      +0.0745
     +0.0024      +0.0000
     +0.0945      +0.0089
     +0.6373      +0.4061
     +0.7736      +0.5985
     +0.5325      +0.2836
     +0.0784      +0.0061
     +0.8748      +0.7653
     +1.3899      +1.9319
     +0.9359      +0.8759
     +1.1809      +1.3944
     +0.0857      +0.0073
     +0.3005      +0.0903
     +0.0115      +0.0001
     +2.6197      +6.8628
     +0.9077      +0.8238
     +1.1664      +1.3605
     +0.0470      +0.0022
     +0.4813      +0.2316
     +0.5156      +0.2659
     +0.7546      +0.5694
     +0.1343      +0.0180
     +1.7230      +2.9686
     +1.2187      +1.4852
     +0.0435      +0.0019
     +1.0287      +1.0582
     +0.0242      +0.0006
     +0.2958      +0.0875
     +0.4918      +0.2419
     +0.2273      +0.0516
     +0.1843      +0.0340
     +0.6094      +0.3713
     +0.7149      +0.5111
     +0.0375      +0.0014
     +0.1970      +0.0388
     +0.0906      +0.0082
     +0.5833      +0.3402
     +0.1446      +0.0209
     +0.2508      +0.0629
     +0.4890      +0.2391
     +0.6679      +0.4461
     +1.1997      +1.4393
     +0.3354      +0.1125
     +0.4935      +0.2435
     +0.0760      +0.0058
     +0.4430      +0.1962
     +0.1586      +0.0251
     +0.7223      +0.5218
     +0.1610      +0.0259
     +0.3034      +0.0921
     +0.2792      +0.0780
     +0.9325      +0.8696
     +0.2605      +0.0679
     +0.2205      +0.0486
     +0.0092      +0.0001
     +0.4999      +0.2499
     +0.0733      +0.0054
     +1.3628      +1.8573
     +0.2800      +0.0784
     +2.2029      +4.8530
     +0.1626      +0.0264
     +0.4555      +0.2075
     +0.1716      +0.0294
     +0.0517      +0.0027
     +0.3457      +0.1195
     +1.4386      +2.0695
     +0.4355      +0.1896
     +0.1532      +0.0235
     +0.3459      +0.1196
     +0.0016      +0.0000
     +0.0139      +0.0002
     +0.2533      +0.0641
     +0.5824      +0.3391
     +0.0193      +0.0004
     +0.1451      +0.0211
     +0.3887      +0.1511
     +0.7261      +0.5272
     +0.9655      +0.9323
     +0.1171      +0.0137
     +0.1059      +0.0112
     +0.3595      +0.1293
     +0.0185      +0.0003
     +0.9696      +0.9401
     +1.5719      +2.4708
     +0.5584      +0.3119
     +1.6126      +2.6006
     +1.0242      +1.0489
     +0.4027      +0.1622
     +0.2163      +0.0468
     +0.1509      +0.0228
     +0.1438      +0.0207
     +0.4751      +0.2257
     +0.2207      +0.0487
     +0.9183      +0.8433
     +0.2548      +0.0649
     +0.2558      +0.0654
     +0.3076      +0.0946
     +0.1350      +0.0182
     +0.1289      +0.0166
     +0.0476      +0.0023
     +1.0384      +1.0783
     +0.1823      +0.0332
     +0.0911      +0.0083
     +0.2473      +0.0611
     +0.2185      +0.0477
     +0.8375      +0.7015
     +1.1617      +1.3495
     +0.4326      +0.1871
     +1.5997      +2.5589
     +0.2152      +0.0463
     +0.5483      +0.3007
     +0.5733      +0.3287
     +0.0074      +0.0001
     +0.0972      +0.0095
     +0.2846      +0.0810
     +0.1383      +0.0191
     +1.0241      +1.0487
     +0.3835      +0.1470
     +0.5192      +0.2696
     +0.6341      +0.4021
     +0.4289      +0.1839
     +0.2975      +0.0885
     +0.9753      +0.9512
     +0.0226      +0.0005
     +0.2676      +0.0716
     +1.1770      +1.3853
     +0.3974      +0.1579
     +0.7526      +0.5665
     +0.5835      +0.3405
     +0.9131      +0.8337
     +0.0452      +0.0020
     +0.0097      +0.0001
     +0.6823      +0.4655
     +1.1993      +1.4382
     +0.0328      +0.0011
     +2.1066      +4.4378
     +0.6614      +0.4375
     +1.4985      +2.2455
     +0.3842      +0.1476
     +0.4772      +0.2277
     +0.9145      +0.8364
     +0.5532      +0.3060
     +0.3177      +0.1010
     +0.0469      +0.0022
     +0.6009      +0.3611
     +0.1764      +0.0311
     +0.1089      +0.0119
     +0.1893      +0.0359
     +0.4375      +0.1914
     +0.2081      +0.0433
     +0.7905      +0.6249
     +0.9708      +0.9424
     +0.3817      +0.1457
     +1.7410      +3.0311
     +1.0085      +1.0171
     +1.3230      +1.7504
     +0.3060      +0.0937
     +0.6230      +0.3881
     +0.2099      +0.0440
     +0.2855      +0.0815
     +0.0472      +0.0022
     +0.7767      +0.6032
     +0.7285      +0.5307
     +0.2977      +0.0886
     +0.0859      +0.0074
     +0.0535      +0.0029
     +0.4086      +0.1670
     +1.7047      +2.9060
     +1.0782      +1.1626
     +0.4865      +0.2366
     +0.8314      +0.6912
     +0.3376      +0.1140
     +0.1763      +0.0311
     +0.2526      +0.0638
     +0.2007      +0.0403
     +1.1009      +1.2120
     +0.2863      +0.0820
     +0.1821      +0.0332
     +0.1880      +0.0353
     +0.3515      +0.1236
     +0.0779      +0.0061
     +0.5641      +0.3182
     +0.4262      +0.1816
     +0.1305      +0.0170
     +0.1045      +0.0109
     +0.3195      +0.1021
     +0.6530      +0.4264
     +0.9389      +0.8816
     +0.0624      +0.0039
     +2.0430      +4.1738
     +0.7154      +0.5118
     +0.6083      +0.3701
     +0.0602      +0.0036
     +0.2999      +0.0900
     +0.0690      +0.0048
     +0.0907      +0.0082
     +0.8175      +0.6682
     +0.0269      +0.0007
     +0.3213      +0.1033
     +0.2199      +0.0484
     +0.2998      +0.0899
     +0.0587      +0.0034
     +0.0012      +0.0000
     +0.0251      +0.0006
     +1.2325      +1.5191
     +0.0719      +0.0052
     +0.0034      +0.0000
     +0.5243      +0.2748
     +0.4062      +0.1650
     +1.0456      +1.0934
     +0.3688      +0.1360
     +0.6207      +0.3853
     +0.2604      +0.0678
     +0.3165      +0.1001
     +0.3747      +0.1404
     +0.1432      +0.0205
     +0.4628      +0.2141
     +0.2822      +0.0796
     +0.8729      +0.7619
     +0.4224      +0.1784
     +0.8130      +0.6609
     +0.0659      +0.0043
     +0.7472      +0.5584
     +0.3829      +0.1466
     +0.1473      +0.0217
     +0.1535      +0.0236
     +0.0457      +0.0021
     +0.9322      +0.8690
     +0.9877      +0.9755
     +0.3796      +0.1441
     +0.1761      +0.0310
     +0.3259      +0.1062
     +0.1087      +0.0118
     +0.5606      +0.3143
     +0.8428      +0.7102
     +0.0341      +0.0012
     +2.9730      +8.8388
     +0.1984      +0.0394
     +0.7705      +0.5937
     +0.3739      +0.1398
     +2.3245      +5.4033
     +0.3124      +0.0976
     +0.7371      +0.5434
     +0.3748      +0.1405
     +0.7994      +0.6391
     +0.7652      +0.5856
     +0.0385      +0.0015
     +0.0824      +0.0068
     +0.4630      +0.2144
     +0.1654      +0.0274
     +1.6475      +2.7141
     +0.0600      +0.0036
     +0.5810      +0.3375
     +0.4215      +0.1777
     +0.3416      +0.1167
     +0.2337      +0.0546
     +2.3938      +5.7304
     +0.3530      +0.1246
     +0.0443      +0.0020
     +0.1104      +0.0122
     +0.7934      +0.6295
     +0.1315      +0.0173
     +0.1301      +0.0169
     +0.1152      +0.0133
     +0.5384      +0.2899
     +1.1254      +1.2665
     +1.1851      +1.4044
     +1.2852      +1.6516
     +0.5296      +0.2805
     +0.2865      +0.0821
     +1.0882      +1.1842
     +0.2428      +0.0590
     +0.2646      +0.0700
     +0.2038      +0.0416
     +0.3294      +0.1085
     +0.4512      +0.2036
     +0.1346      +0.0181
     +0.2538      +0.0644
     +0.0330      +0.0011
     +0.0702      +0.0049
     +1.2456      +1.5514
     +0.3563      +0.1270
     +0.1298      +0.0169
     +0.2651      +0.0703
     +1.1672      +1.3624
     +0.5616      +0.3153
     +0.0443      +0.0020
     +1.1851      +1.4045
     +0.3848      +0.1481
     +0.3700      +0.1369
     +0.6219      +0.3867
     +1.5980      +2.5536
     +0.6249      +0.3905
     +0.5253      +0.2760
     +0.0728      +0.0053
     +0.7110      +0.5055
     +1.0457      +1.0934
     +0.3635      +0.1321
     +0.1566      +0.0245
     +0.1384      +0.0192
     +0.4751      +0.2257
     +0.0114      +0.0001
     +0.2259      +0.0510
     +0.0292      +0.0009
     +0.1188      +0.0141
     +0.6857      +0.4702
     +0.1673      +0.0280
     +0.1479      +0.0219
     +0.7569      +0.5728
     +0.1635      +0.0267
     +0.3065      +0.0939
     +0.1824      +0.0333
     +0.1954      +0.0382
     +0.3480      +0.1211
     +0.5200      +0.2704
     +1.3238      +1.7523
     +0.5746      +0.3302
     +0.9941      +0.9882
     +0.5785      +0.3347
     +0.0683      +0.0047
     +0.5040      +0.2540
     +0.2484      +0.0617
     +0.4536      +0.2057
     +3.1591      +9.9796
     +1.1537      +1.3309
     +0.3317      +0.1100
     +0.2758      +0.0761
     +0.0698      +0.0049
     +0.4208      +0.1770
     +0.2963      +0.0878
     +0.8685      +0.7544
     +0.2485      +0.0618
     +0.4354      +0.1896
     +0.7247      +0.5252
     +1.1278      +1.2720
     +0.1776      +0.0315
     +0.4386      +0.1924
     +0.2806      +0.0788
     +0.1526      +0.0233
     +1.2435      +1.5463
     +0.4279      +0.1831
     +0.6774      +0.4589
     +0.5191      +0.2695
     +0.0892      +0.0080
     +1.5808      +2.4989
     +0.6244      +0.3899
     +0.3470      +0.1204
     +0.7756      +0.6016
     +0.8032      +0.6452
     +0.1627      +0.0265
     +0.0546      +0.0030
     +1.2069      +1.4565
     +1.8196      +3.3109
     +0.0633      +0.0040
     +0.7613      +0.5795
     +0.0254      +0.0006
     +1.0502      +1.1028
     +0.6028      +0.3633
     +0.6594      +0.4349
     +2.2449      +5.0394
     +0.1270      +0.0161
     +0.2007      +0.0403
     +0.1273      +0.0162
     +0.1451      +0.0210
     +0.1507      +0.0227
     +0.0884      +0.0078
     +0.0620      +0.0038
     +0.0378      +0.0014
     +0.3998      +0.1599
     +0.6920      +0.4788
     +0.0565      +0.0032
     +0.4280      +0.1832
     +0.0596      +0.0036
     +0.0309      +0.0010
     +0.0417      +0.0017
     +0.3398      +0.1155
     +1.4861      +2.2085
     +0.6154      +0.3787
     +0.4931      +0.2432
     +0.1501      +0.0225
     +0.0977      +0.0095
     +0.0429      +0.0018
     +0.0688      +0.0047
     +0.0736      +0.0054
     +1.9073      +3.6379
     +0.1070      +0.0115
     +0.1187      +0.0141
     +0.2329      +0.0542
     +0.7798      +0.6081
     +0.5526      +0.3054
     +0.4532      +0.2054
     +0.6639      +0.4408
     +0.4127      +0.1703
     +0.0084      +0.0001
     +1.0207      +1.0419
     +0.1264      +0.0160
     +0.0845      +0.0071
     +1.2661      +1.6030
     +0.3846      +0.1479
     +0.2059      +0.0424
     +0.6001      +0.3601
     +4.6696     +21.8048
     +0.0711      +0.0051
     +0.6362      +0.4047
     +0.6563      +0.4307
     +0.0262      +0.0007
     +0.0101      +0.0001
     +0.0518      +0.0027
     +0.1334      +0.0178
     +0.2994      +0.0896
     +0.3551      +0.1261
     +1.2213      +1.4916
     +0.2604      +0.0678
     +0.5188      +0.2691
     +0.0833      +0.0069
     +0.3175      +0.1008
     +1.3904      +1.9332
     +0.5141      +0.2643
     +0.5274      +0.2781
     +1.9885      +3.9543
     +0.0453      +0.0021
     +0.2706      +0.0732
     +0.8729      +0.7619
     +0.5147      +0.2649
     +0.0033      +0.0000
     +0.4461      +0.1990
     +0.2924      +0.0855
     +0.2437      +0.0594
     +0.3418      +0.1168
     +1.0632      +1.1305
     +0.2578      +0.0664
     +0.1525      +0.0233
     +0.8569      +0.7342
     +0.1194      +0.0143
     +1.1235      +1.2623
     +1.4131      +1.9968
     +1.6316      +2.6620
     +0.4136      +0.1711
     +0.8927      +0.7970
     +0.9680      +0.9371
     +0.1877      +0.0352
     +0.0387      +0.0015
     +0.4080      +0.1664
     +0.7854      +0.6168
     +0.1845      +0.0340
     +0.0091      +0.0001
     +0.8676      +0.7527
     +0.8767      +0.7686
     +1.5360      +2.3594
     +0.5481      +0.3004
     +0.3120      +0.0973
     +0.2522      +0.0636
     +0.9606      +0.9228
     +0.0401      +0.0016
     +0.2000      +0.0400
     +0.3637      +0.1322
     +0.0113      +0.0001
     +0.0503      +0.0025
     +0.4944      +0.2445
     +0.7220      +0.5213
     +1.0926      +1.1939
     +0.3305      +0.1092
     +0.3431      +0.1177
     +0.3107      +0.0966
     +0.2053      +0.0421
     +0.4450      +0.1980
     +2.0572      +4.2320
     +0.2283      +0.0521
     +0.1730      +0.0299
     +0.1245      +0.0155
     +0.1030      +0.0106
     +0.3016      +0.0909
     +0.2431      +0.0591
     +0.8901      +0.7923
     +1.0986      +1.2070
     +1.1293      +1.2753
     +0.1845      +0.0340
     +0.1928      +0.0372
     +0.2789      +0.0778
     +0.8296      +0.6882
     +0.2802      +0.0785
     +0.4154      +0.1725
     +0.1947      +0.0379
     +0.5734      +0.3288
     +0.0456      +0.0021
     +1.1253      +1.2664
     +0.3325      +0.1106
     +0.0493      +0.0024
     +0.0834      +0.0070
     +0.9065      +0.8218
     +0.6679      +0.4461
     +1.0011      +1.0022
     +0.0671      +0.0045
     +0.8354      +0.6980
     +1.9221      +3.6944
     +0.7220      +0.5212
     +0.2812      +0.0791
     +0.6068      +0.3683
     +0.2200      +0.0484
     +0.0419      +0.0018
     +0.1948      +0.0379
     +0.3255      +0.1059
     +0.2682      +0.0719
     +0.0115      +0.0001
     +0.6237      +0.3890
     +0.5415      +0.2932
     +0.1896      +0.0359
     +0.5164      +0.2666
     +0.2775      +0.0770
     +0.2053      +0.0422
     +0.6233      +0.3885
     +1.4265      +2.0349
     +0.3400      +0.1156
     +0.1687      +0.0285
     +0.6009      +0.3610
     +0.3826      +0.1464
     +0.0460      +0.0021
     +0.6171      +0.3808
     +0.7457      +0.5561
     +0.2733      +0.0747
     +0.0137      +0.0002
     +0.2169      +0.0471
     +0.0130      +0.0002
     +0.2320      +0.0538
     +0.6821      +0.4652
     +0.0683      +0.0047
     +0.3662      +0.1341
     +0.2835      +0.0804
     +0.1269      +0.0161
     +0.6467      +0.4182
     +1.5245      +2.3242
     +1.2349      +1.5249
     +1.0993      +1.2085
     +0.5759      +0.3317
     +0.8194      +0.6715
     +0.6661      +0.4437
     +0.7779      +0.6052
     +0.0820      +0.0067
     +1.2432      +1.5456
     +0.2931      +0.0859
     +0.1129      +0.0127
     +0.0609      +0.0037
     +0.0995      +0.0099
     +0.3966      +0.1573
     +1.6178      +2.6173
     +0.4223      +0.1783
     +1.4672      +2.1528
     +0.3768      +0.1420
     +0.0375      +0.0014
     +0.9771      +0.9548
     +0.5358      +0.2871
     +0.1654      +0.0274
     +0.4800      +0.2304
     +0.4014      +0.1611
     +0.1929      +0.0372
     +0.0436      +0.0019
     +1.2232      +1.4961
     +1.1996      +1.4391
     +0.3646      +0.1329
     +0.1930      +0.0372
     +0.0777      +0.0060
     +0.6767      +0.4579
     +0.4053      +0.1643
     +1.1407      +1.3012
     +0.3570      +0.1275
     +0.5119      +0.2620
     +0.1121      +0.0126
     +0.0263      +0.0007
     +0.1303      +0.0170
     +0.6557      +0.4299
     +1.4246      +2.0296
     +0.6326      +0.4002
     +0.3604      +0.1299
     +0.7483      +0.5600
     +0.1317      +0.0174
     +1.5617      +2.4390
     +0.8949      +0.8008
     +0.4538      +0.2060
     +0.2978      +0.0887
     +0.1875      +0.0352
     +0.1499      +0.0225
     +0.0153      +0.0002
     +0.0921      +0.0085
     +0.1527      +0.0233
     +0.2725      +0.0743
     +0.3082      +0.0950
     +0.2325      +0.0541
     +0.3275      +0.1072
     +0.2562      +0.0656
     +0.7449      +0.5549
     +0.3065      +0.0940
     +0.2115      +0.0447
     +0.4512      +0.2035
     +2.8978      +8.3972
     +1.3887      +1.9286
     +0.4958      +0.2458
     +0.6277      +0.3940
     +0.2588      +0.0670
     +0.8522      +0.7262
     +0.4033      +0.1626
     +0.5816      +0.3382
